"","title","comment","date","platform","product","is.flavor","is.packaging","is.expiration","is.price","is.source","is.logistic","is.ingredient"
"633","BUFFX EAT餐前吃白芸豆阻断片碳水淀粉白buff糖盒装代餐咀嚼糖果-tmall.com天猫","包装品质：非常好 商品分量：足 保质期：新鲜 口感味道：非常好👍","01.26","Tmall","EAT",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"634","BUFFX EAT餐前吃白芸豆阻断片碳水淀粉白buff糖盒装代餐咀嚼糖果-tmall.com天猫","质量非常好，与卖家描述的完全一致，非常满意,真的很喜欢，完全超出期望值，发货速度非常快，包装非常仔细、严实，物流公司服务态度很好，运送速度很快，很满意的一次购物","01.25","Tmall","EAT",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"635","BUFFX EAT餐前吃白芸豆阻断片碳水淀粉白buff糖盒装代餐咀嚼糖果-tmall.com天猫","很有效果，已经瘦了五斤了，吃起来味道也很好，不是很甜，味道刚刚好。已经回购。","01.25","Tmall","EAT",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"636","BUFFX EAT餐前吃白芸豆阻断片碳水淀粉白buff糖盒装代餐咀嚼糖果-tmall.com天猫","味道不错，就是送的软糖太酸了！吃不来！","01.25","Tmall","EAT",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"637","BUFFX EAT餐前吃白芸豆阻断片碳水淀粉白buff糖盒装代餐咀嚼糖果-tmall.com天猫","买了两种，控糖和助睡眠的。买了三盒了。觉得不错","01.25","Tmall","EAT",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"638","BUFFX EAT餐前吃白芸豆阻断片碳水淀粉白buff糖盒装代餐咀嚼糖果-tmall.com天猫","这个是真的好，材料和做工都特别精致，做工真的非常棒，我觉着我可以推荐给我朋友买便宜又实惠，买了好多，宝贝一如既往的好😊，性价比非常高，大品牌值得信赖👍高颜值，高品质，非常好，一分钱一分货，材质外观和质量一看就很上档次，非常喜欢大品牌！值得信赖的！效果超级好！贵有贵的道理！很棒的商品！宝贝收到了，质量很不错，包装精致，材质优秀，比想象中好，送礼自用非常合适，下次继续购买整体来说还是很不错的，店家服务态度很好，而且质量也很好，没有异味是理想中的产品💖，质量不错，物流也很快，值得点赞！","01.25","Tmall","EAT",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"639","BUFFX EAT餐前吃白芸豆阻断片碳水淀粉白buff糖盒装代餐咀嚼糖果-tmall.com天猫","哦哦哦哦哦哦哦 不错","01.26","Tmall","EAT",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"640","BUFFX EAT餐前吃白芸豆阻断片碳水淀粉白buff糖盒装代餐咀嚼糖果-tmall.com天猫","没怎么留意效果 但挺好吃的 发货也极速","01.26","Tmall","EAT",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"641","BUFFX EAT餐前吃白芸豆阻断片碳水淀粉白buff糖盒装代餐咀嚼糖果-tmall.com天猫","好评","01.26","Tmall","EAT",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"642","BUFFX EAT餐前吃白芸豆阻断片碳水淀粉白buff糖盒装代餐咀嚼糖果-tmall.com天猫","包装不错，还送了一包维C软糖，就是快递太垃圾了，到货好几天了不给派送，电话打不通，呸","01.26","Tmall","EAT",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"643","BUFFX EAT餐前吃白芸豆阻断片碳水淀粉白buff糖盒装代餐咀嚼糖果-tmall.com天猫","就买了一盒 不知道吃完能不能看到效果","01.26","Tmall","EAT",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"644","BUFFX EAT餐前吃白芸豆阻断片碳水淀粉白buff糖盒装代餐咀嚼糖果-tmall.com天猫","感觉有效果！","01.26","Tmall","EAT",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"645","BUFFX EAT餐前吃白芸豆阻断片碳水淀粉白buff糖盒装代餐咀嚼糖果-tmall.com天猫","吃了……没啥反应，习惯好评","01.26","Tmall","EAT",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"646","BUFFX EAT餐前吃白芸豆阻断片碳水淀粉白buff糖盒装代餐咀嚼糖果-tmall.com天猫","第二次拍了，换购价很合适，送的vc软糖不错","01.25","Tmall","EAT",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"648","BUFFX EAT餐前吃白芸豆阻断片碳水淀粉白buff糖盒装代餐咀嚼糖果-tmall.com天猫","包装品质：好产品、好品质、好服务，宝贝确实值这个价钱，在这给商家点个赞👍 商品分量：想买的别犹豫哇！没有廉价的感觉，很高端，特别棒！ 保质期：精挑细选很久✨，最后决定买这一款🎁，到货后果然没有让我失望，实物很漂亮🔮，做工很精细🌈，特别满意💖","01.25","Tmall","EAT",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"649","BUFFX EAT餐前吃白芸豆阻断片碳水淀粉白buff糖盒装代餐咀嚼糖果-tmall.com天猫","口感味道：差劲不好吃","01.25","Tmall","EAT",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"650","BUFFX EAT餐前吃白芸豆阻断片碳水淀粉白buff糖盒装代餐咀嚼糖果-tmall.com天猫","有点健胃消食片的味道，至于会不会瘦我也不清楚，但吃了它之后确实排便比较顺畅。","01.26","Tmall","EAT",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"651","BUFFX EAT餐前吃白芸豆阻断片碳水淀粉白buff糖盒装代餐咀嚼糖果-tmall.com天猫","第一次吃，感觉不错！！ 好吃！ 送的那个维c糖超喜欢！","01.25","Tmall","EAT",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"652","BUFFX EAT餐前吃白芸豆阻断片碳水淀粉白buff糖盒装代餐咀嚼糖果-tmall.com天猫","很不错，","01.26","Tmall","EAT",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"653","BUFFX EAT餐前吃白芸豆阻断片碳水淀粉白buff糖盒装代餐咀嚼糖果-tmall.com天猫","没啥感觉，普通","01.26","Tmall","EAT",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"654","BUFFX EAT餐前吃白芸豆阻断片碳水淀粉白buff糖盒装代餐咀嚼糖果-tmall.com天猫","口感不错","01.25","Tmall","EAT",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"655","BUFFX EAT餐前吃白芸豆阻断片碳水淀粉白buff糖盒装代餐咀嚼糖果-tmall.com天猫","用处不大，还得迈开腿，管住嘴","01.25","Tmall","EAT",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"656","BUFFX EAT餐前吃白芸豆阻断片碳水淀粉白buff糖盒装代餐咀嚼糖果-tmall.com天猫","包装品质：包装很精致 商品分量：10次的量 保质期：明年才过期 口感味道：领的时候刚吃了午饭，所以还没吃，吃了送的vc软糖，还可以 新鲜度：很新鲜，刚做出来的","01.26","Tmall","EAT",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"657","BUFFX EAT餐前吃白芸豆阻断片碳水淀粉白buff糖盒装代餐咀嚼糖果-tmall.com天猫","已经第二次买了虽然没啥用的感觉但是有个心理作用哈哈哈","01.26","Tmall","EAT",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"658","BUFFX 软糖 提神醒脑 消除昏沉 薄荷咖啡因energy0糖含片 15片装【图片 价格 品牌 报价】-京东","商品很好，从包装在到包装，都很精致，只是快递能在快一些就非常完美了。收到快递的时候，外包装很年轻化，瞬间就爱上了。我一直担心开车的时候会犯困该怎么解决，刚好又到了快过年了，买些这个比喝功能饮料还好，在也不担心犯困了。","2021-01-12 23:45","JD.com","ENERGY",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"659","BUFFX 软糖 提神醒脑 消除昏沉 薄荷咖啡因energy0糖含片 15片装【图片 价格 品牌 报价】-京东","1、客服非常耐心，有问必答，回答非常满意。
2、下单之后商家发货速度快，快递周转速度也快。
3、商家非常用心，货物到达完好无损，体验感很好。
4、产品是零糖脂，好吃无负担。
5、产品一粒一袋，小巧便捷，随时随地，便捷充能。
6、产品有心脏守护、加强抵抗、补充精力，增加能量代谢，缓解机体劳累，让人快速清醒的效果。","2021-01-10 19:13","JD.com","ENERGY",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"660","BUFFX 软糖 提神醒脑 消除昏沉 薄荷咖啡因energy0糖含片 15片装【图片 价格 品牌 报价】-京东","这款含片提神效果非常的好，一盒里面全是独立的小包装，有15个 ，适合开车的人放车上一盒吃起来非常的提神醒脑 。","2021-01-19 20:00","JD.com","ENERGY",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"661","BUFFX 软糖 提神醒脑 消除昏沉 薄荷咖啡因energy0糖含片 15片装【图片 价格 品牌 报价】-京东","融化的特别快！老实说，效果真好，喝完就不困了。提神效果比乐虎、咖啡好太多了，而且口感也不差。建议困的时候喝两口，可以一天不瞌睡，喝完了会回购，比某牛便宜，而且便携！喝了之后精神好了很多，身体也不疲惫了，确实有提神醒脑的功效,而且一会就恢复了活力，包装是铝箔包装的泡腾片,便于携带便于存放,非常值得长途司机买来备用，味道和红牛挺类似，喝完让人充满能量！","2021-01-16 08:49","JD.com","ENERGY",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"662","BUFFX 软糖 提神醒脑 消除昏沉 薄荷咖啡因energy0糖含片 15片装【图片 价格 品牌 报价】-京东","这款含片的提神效果是真的非常的棒。口感也非常的好。这个外包装也非常的漂亮。看着就非常的醒目。非常的精美。
这个口味清凉有后劲儿，这一片提神醒脑。是开车醒脑必备的小食品。而且小包装的携带非常的方便。放在车里，累了
困了的时候来一片。很快精神头就上来了，效果真的很棒。简直是开车人的福音，再也不不怕开车犯困了。这个真心不错，值得购买。","2021-01-25 21:40","JD.com","ENERGY",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"663","BUFFX 软糖 提神醒脑 消除昏沉 薄荷咖啡因energy0糖含片 15片装【图片 价格 品牌 报价】-京东","BUFFX 软糖 ，发货和收货的速度非常快，很快就收到我想要的宝贝了，这个包装非常的精致。看着就非常的漂亮。
这个软糖的提神效果非常的好。可以消除昏沉。开车的时候犯困来一片真的太棒了。而且这个小粒包装的。携带非常的方便。
放在车里犯困的时候，是真的是棒棒的，吃了之后精神好很多，身体也不疲惫了，确实有提神醒脑的功效。还会继续购买的。","2021-01-24 19:30","JD.com","ENERGY",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"664","BUFFX 软糖 提神醒脑 消除昏沉 薄荷咖啡因energy0糖含片 15片装【图片 价格 品牌 报价】-京东","该产品为牛磺酸气泡含片，一颗相当于一罐红牛饮料，而且还添加了维生素b1b2，好吃又不会增加身体负担，而且是独立包装，方便携带，很不错！！","2021-01-21 11:08","JD.com","ENERGY",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"665","BUFFX 软糖 提神醒脑 消除昏沉 薄荷咖啡因energy0糖含片 15片装【图片 价格 品牌 报价】-京东","发货速度很快，包装完好无损，盒子包装看起来都是红红火火，开车吃一片精神一上午，包装盒子很好看，日期也新鲜。","2021-01-15 12:14","JD.com","ENERGY",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"666","BUFFX 软糖 提神醒脑 消除昏沉 薄荷咖啡因energy0糖含片 15片装【图片 价格 品牌 报价】-京东","非常之不错，口感也好，跑完步来一片更好。","2021-01-12 17:49","JD.com","ENERGY",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"667","BUFFX 软糖 提神醒脑 消除昏沉 薄荷咖啡因energy0糖含片 15片装【图片 价格 品牌 报价】-京东","京东送货很快，快递小哥的服务态度非常好！送货上门！包装精美！非常好！这款能量片很不错的，薄荷味的也很好！其他味道的也很好，包装的也很好看！非常好，感谢，感谢，非常满意！非常满意，感谢，感谢！放心值得购买！","2021-01-12 17:19","JD.com","ENERGY",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"668","BUFFX 软糖 提神醒脑 消除昏沉 薄荷咖啡因energy0糖含片 15片装【图片 价格 品牌 报价】-京东","很好吃的提神糖口感好，提神效果不错，推荐推荐","2021-01-12 12:45","JD.com","ENERGY",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"669","BUFFX 软糖 提神醒脑 消除昏沉 薄荷咖啡因energy0糖含片 15片装【图片 价格 品牌 报价】-京东","发货的速度很快，东西的质量很好，五星好评！","2021-01-11 22:00","JD.com","ENERGY",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"670","BUFFX 软糖 提神醒脑 消除昏沉 薄荷咖啡因energy0糖含片 15片装【图片 价格 品牌 报价】-京东","货到了，口感好物流也很快。","2021-01-11 15:38","JD.com","ENERGY",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"671","BUFFX 软糖 提神醒脑 消除昏沉 薄荷咖啡因energy0糖含片 15片装【图片 价格 品牌 报价】-京东","东西很好，包装精美，味道很好，物流也快。","2021-01-10 20:53","JD.com","ENERGY",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"672","BUFFX 软糖 提神醒脑 消除昏沉 薄荷咖啡因energy0糖含片 15片装【图片 价格 品牌 报价】-京东","质量非常好，与卖家描述的完全一致，非常满意，真的很喜欢，完全超出期望值，发货速度非常快，包装非常仔细、严实，物流公司服务态度很好，运送速度很快。包装精美上档次，口味清凉有后劲，吃一片提神醒脑，吃两片活力四射，携带方便，是开车醒脑必备的小食品，值得推荐！","2021-01-10 19:13","JD.com","ENERGY",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"673","BUFFX 软糖 提神醒脑 消除昏沉 薄荷咖啡因energy0糖含片 15片装【图片 价格 品牌 报价】-京东","包装精美上档次，口味清凉有后劲，吃一片提神醒脑，吃两片活力四射，携带方便，是开车醒脑必备的小食品，值得推荐！
包装精美上档次，口味清凉有后劲，吃一片提神醒脑，吃两片活力四射，携带方便，是开车醒脑必备的小食品，值得推荐！","2021-01-10 18:39","JD.com","ENERGY",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"674","BUFFX 软糖 提神醒脑 消除昏沉 薄荷咖啡因energy0糖含片 15片装【图片 价格 品牌 报价】-京东","口含糖很给力，味道不错，累了的时候来一粒，很快精神头就上来了，效果还是很棒的。","2021-01-10 16:36","JD.com","ENERGY",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"675","BUFFX 软糖 提神醒脑 消除昏沉 薄荷咖啡因energy0糖含片 15片装【图片 价格 品牌 报价】-京东","很不错的产品 提神杠杠的","2021-01-10 15:48","JD.com","ENERGY",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"676","BUFFX 软糖 提神醒脑 消除昏沉 薄荷咖啡因energy0糖含片 15片装【图片 价格 品牌 报价】-京东","很好很棒，物流超快，味道也不错，够半个月的量了，美滋滋","2021-01-10 14:39","JD.com","ENERGY",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"677","BUFFX 软糖 提神醒脑 消除昏沉 薄荷咖啡因energy0糖含片 15片装【图片 价格 品牌 报价】-京东","开车防犯快牛磺酸气泡含糖。简直开车人的福音，再也不怕开车犯困了。平时长跑慢跑快走，骑行游泳划船，户外运动都非常合适。","2021-01-10 12:09","JD.com","ENERGY",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"678","BUFFX 软糖 提神醒脑 消除昏沉 薄荷咖啡因energy0糖含片 15片装【图片 价格 品牌 报价】-京东","颜值很高，味道有点奇妙，不是很甜，甜中带酸。放在嘴里会微微的冒气泡，口感很奇妙。吃了之后确实有点提神，很不错的小玩意。","2021-01-10 00:37","JD.com","ENERGY",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"679","BUFFX 软糖 提神醒脑 消除昏沉 薄荷咖啡因energy0糖含片 15片装【图片 价格 品牌 报价】-京东","产品外观很精致，包装很规范。而包装的图画非常的生动，让人眼前一亮。可以清楚的了解到产品的情况和功效。
从产品的外包装来看，就非常的精美。包装上的插图也非常的新颖，而且字迹清楚，色彩搭配的也非常好，让人有想尝一下的冲动。
产品包装的背面很详细的，记载了产品的生产日期以及配料等等。这些字迹都非常的清楚，也详细地记载了各种配料的比例。","2021-01-23 11:29","JD.com","ENERGY",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"680","BUFFX 软糖 提神醒脑 消除昏沉 薄荷咖啡因energy0糖含片 15片装【图片 价格 品牌 报价】-京东","快递超级快，东西也不错。","2021-01-18 23:38","JD.com","ENERGY",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"681","BUFFX 软糖 提神醒脑 消除昏沉 薄荷咖啡因energy0糖含片 15片装【图片 价格 品牌 报价】-京东","很多，很提神","2021-01-13 19:57","JD.com","ENERGY",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"682","BUFFX 软糖 提神醒脑 消除昏沉 薄荷咖啡因energy0糖含片 15片装【图片 价格 品牌 报价】-京东","非常好，提神醒脑！","2021-01-11 21:24","JD.com","ENERGY",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"683","BUFFX 软糖 提神醒脑 消除昏沉 薄荷咖啡因energy0糖含片 15片装【图片 价格 品牌 报价】-京东","物美价廉","2021-01-11 17:36","JD.com","ENERGY",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"684","BUFFX 软糖 提神醒脑 消除昏沉 薄荷咖啡因energy0糖含片 15片装【图片 价格 品牌 报价】-京东","很棒很好吃推荐","2021-01-04 20:39","JD.com","ENERGY",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"685","BUFFX 软糖 提神醒脑 消除昏沉 薄荷咖啡因energy0糖含片 15片装【图片 价格 品牌 报价】-京东","口味还不错?","2021-01-10 19:50","JD.com","ENERGY",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"686","BUFFX 软糖 提神醒脑 消除昏沉 薄荷咖啡因energy0糖含片 15片装【图片 价格 品牌 报价】-京东","满意！！！味道不错.","2021-01-24 17:02","JD.com","ENERGY",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"687","BUFFX 软糖 提神醒脑 消除昏沉 薄荷咖啡因energy0糖含片 15片装【图片 价格 品牌 报价】-京东","每次开车都会吃这个糖
每天写作都要写到很晚
白天开车就会犯迷糊
还好有这个糖?
一吃就精神了
不担心会发生交通事故了
味道是薄荷味很好吃","2021-01-24 13:39","JD.com","ENERGY",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"688","BUFFX 软糖 提神醒脑 消除昏沉 薄荷咖啡因energy0糖含片 15片装【图片 价格 品牌 报价】-京东","跑高速的时候用提神醒脑蛮好的，我收到货第一反应，这是啥玩意，这么神奇。还没拆开用，看评论好像都不错，正好接下来的国庆节需要开几个小时高速，可以试试效果。网络真是个好东西，只有你想不到的没有你买不到的！","2021-01-20 11:55","JD.com","ENERGY",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"689","BUFFX 软糖 提神醒脑 消除昏沉 薄荷咖啡因energy0糖含片 15片装【图片 价格 品牌 报价】-京东","口味独特，略带微苦，非常提神醒脑，简直就是运动、通宵的必备佳品，比咖啡、红牛还得劲，可以试一下，但是不建议一天吃完一盒，晚上没准睡不着","2021-01-18 22:43","JD.com","ENERGY",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"690","BUFFX 软糖 提神醒脑 消除昏沉 薄荷咖啡因energy0糖含片 15片装【图片 价格 品牌 报价】-京东","发的是老包装，味道真不错！感觉就是增加了一个buff。祝你们越做越好","2021-01-18 16:03","JD.com","ENERGY",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"691","BUFFX 软糖 提神醒脑 消除昏沉 薄荷咖啡因energy0糖含片 15片装【图片 价格 品牌 报价】-京东","效果猛，一吃立马提神醒脑，比红牛更给力！","2021-01-16 18:09","JD.com","ENERGY",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"692","BUFFX 软糖 提神醒脑 消除昏沉 薄荷咖啡因energy0糖含片 15片装【图片 价格 品牌 报价】-京东","时尚而又霸气的外壳包装内装着独立包装的含片，干净而又卫生，出门在外累了困了可以随时吃一片，提神而又醒脑","2021-01-14 20:32","JD.com","ENERGY",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"693","BUFFX 软糖 提神醒脑 消除昏沉 薄荷咖啡因energy0糖含片 15片装【图片 价格 品牌 报价】-京东","感觉效果确实有的提神","2021-01-14 11:17","JD.com","ENERGY",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"694","BUFFX 软糖 提神醒脑 消除昏沉 薄荷咖啡因energy0糖含片 15片装【图片 价格 品牌 报价】-京东","口感不错，随手口袋揣几颗，吃起来也方便。","2021-01-12 20:18","JD.com","ENERGY",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"695","BUFFX 软糖 提神醒脑 消除昏沉 薄荷咖啡因energy0糖含片 15片装【图片 价格 品牌 报价】-京东","挺好吃的 薄荷味","2021-01-10 11:31","JD.com","ENERGY",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"696","BUFFX 软糖 提神醒脑 消除昏沉 薄荷咖啡因energy0糖含片 15片装【图片 价格 品牌 报价】-京东","挺好的","2021-01-14 09:09","JD.com","ENERGY",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"697","BUFFX 软糖 提神醒脑 消除昏沉 薄荷咖啡因energy0糖含片 15片装【图片 价格 品牌 报价】-京东","还可以，提神","2021-01-13 14:38","JD.com","ENERGY",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"698","BUFFX 软糖 提神醒脑 消除昏沉 薄荷咖啡因energy0糖含片 15片装【图片 价格 品牌 报价】-京东","还可以就是味道有点特别，要是味道再好点就就更加好了！！！","2021-01-11 18:18","JD.com","ENERGY",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"699","BUFFX 软糖 提神醒脑 消除昏沉 薄荷咖啡因energy0糖含片 15片装【图片 价格 品牌 报价】-京东","没试过，用用先","2021-01-18 20:40","JD.com","ENERGY",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"700","BUFFX 软糖 提神醒脑 消除昏沉 薄荷咖啡因energy0糖含片 15片装【图片 价格 品牌 报价】-京东","还没吃没吃没吃，吃了追评","2021-01-16 18:47","JD.com","ENERGY",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"701","BUFFX 软糖 提神醒脑 消除昏沉 薄荷咖啡因energy0糖含片 15片装【图片 价格 品牌 报价】-京东","好的好的???????为了钱的问题的。","2021-01-12 10:06","JD.com","ENERGY",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"702","BUFFX 软糖 提神醒脑 消除昏沉 薄荷咖啡因energy0糖含片 15片装【图片 价格 品牌 报价】-京东","提神醒脑好东东，晚上吃了一片，感觉不困了?甜的，略微有些苦。熬夜加班的好东西。包装时尚","2021-01-12 09:10","JD.com","ENERGY",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"703","BUFFX 软糖 提神醒脑 消除昏沉 薄荷咖啡因energy0糖含片 15片装【图片 价格 品牌 报价】-京东","包装品质：包装真好看商品分量：真是太提神了！据说，里面成分可以抵一瓶红牛能量！疯狂~身边小伙伴！哈哈哈哈哈！！会回购的！！！冲冲冲包装品质：很有趣的包装，有红buff那意思了。口感味道：口感比较独特，类似苦的味道是里面@的味道。效果还不错，确实提神醒脑。","2021-01-10 11:32","JD.com","ENERGY",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"705","BUFFX ENERGY能量片提神醒脑咖啡含片糖果防犯困红buff糖红小牛-tmall.com天猫","包装品质：包装很时尚 口感味道：味道还不错，感觉也可以当泡腾片，作用很明显！吃完以后很快就能达到提神的作用。 还送了贴画跟vc糖，好评，会继续回购！","01.24","Tmall","ENERGY",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"706","BUFFX ENERGY能量片提神醒脑咖啡含片糖果防犯困红buff糖红小牛-tmall.com天猫","东西到了，之前用了休眠软糖，是有效果的，不用经常吃，也没依赖性。又买了两盒提神含片，主要是开车时怕打瞌睡，先试试吧，给个好评先，好用我会再买。还送了东西哟。","01.23","Tmall","ENERGY",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"707","BUFFX ENERGY能量片提神醒脑咖啡含片糖果防犯困红buff糖红小牛-tmall.com天猫","包装品质：包装很好，很炫酷 商品分量：分量够 保质期：保质期长 口感味道：口感很好 快递运送很快！囤一些过年！","01.22","Tmall","ENERGY",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"708","BUFFX ENERGY能量片提神醒脑咖啡含片糖果防犯困红buff糖红小牛-tmall.com天猫","虽说不知道效果是不是真效果，但是送的东西不错，值得给五星好评，还送了两个红包袋，也要祝老板恭喜发财！","01.23","Tmall","ENERGY",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"709","BUFFX ENERGY能量片提神醒脑咖啡含片糖果防犯困红buff糖红小牛-tmall.com天猫","包装品质：包装挺好的 口感味道：有一点点气泡感，不会过甜，挺喜欢的","01.21","Tmall","ENERGY",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"710","BUFFX ENERGY能量片提神醒脑咖啡含片糖果防犯困红buff糖红小牛-tmall.com天猫","味道还不错，确实有效果。有空再尝试一下睡眠软糖，哈哈哈哈","01.22","Tmall","ENERGY",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"711","BUFFX ENERGY能量片提神醒脑咖啡含片糖果防犯困红buff糖红小牛-tmall.com天猫","口感不错，提神效果也可以，主要客服非常热心，还送了可多小礼品！值得购买","01.23","Tmall","ENERGY",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"712","BUFFX ENERGY能量片提神醒脑咖啡含片糖果防犯困红buff糖红小牛-tmall.com天猫","来给自己加个红buff？ 妈妈再也不怕红被反了","01.25","Tmall","ENERGY",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"713","BUFFX ENERGY能量片提神醒脑咖啡含片糖果防犯困红buff糖红小牛-tmall.com天猫","我真的受不了了，这东西的包装我真的吐了 ，一盒里面15颗 有10颗打不开都是这样的 东西根本拿不出来带出去都发给别人都让我尴尬 受不了了都","01.23","Tmall","ENERGY",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"714","BUFFX ENERGY能量片提神醒脑咖啡含片糖果防犯困红buff糖红小牛-tmall.com天猫","很好吃，效果也很好，买的不亏","01.23","Tmall","ENERGY",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"715","BUFFX ENERGY能量片提神醒脑咖啡含片糖果防犯困红buff糖红小牛-tmall.com天猫","东西很好，吃到嘴里味道有点像以前吃的VC糖，提神效果还不错","01.18","Tmall","ENERGY",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"716","BUFFX ENERGY能量片提神醒脑咖啡含片糖果防犯困红buff糖红小牛-tmall.com天猫","一粒顶一瓶红牛啊， 提神醒脑好东西","01.25","Tmall","ENERGY",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
